#z (m)	r (m)	phi (deg) 	Br (T)	Bphi (T)	Bz (T)	B (T)	probeID	Date (DDMMYYY)	Time (24-HH:MM:SS)
1.6500233150	0.1500000000	70.0000000000	-0.0233970000	-0.0030030000	-2.1383880000	2.1385181028	5	20032018	80143
1.7000107420	0.0000000000	0.0000000000	0.0050446163	0.0065826202	-2.1359280000	2.1359441004	0	20032018	80145
1.7000107420	0.0300000000	340.0000000000	-0.0085250000	0.0033160000	-2.1347780000	2.1347975971	1	20032018	80145
1.7000107420	0.0600000000	70.0000000000	-0.0065630000	0.0040460000	-2.1430460000	2.1430598688	2	20032018	80145
1.7000107420	0.0900000000	340.0000000000	-0.0033730000	0.0026420000	-2.1345840000	2.1345883000	3	20032018	80145
1.7000107420	0.1200000000	250.0000000000	-0.0210050000	-0.0068090000	-2.1341130000	2.1342272300	4	20032018	80145
1.7000107420	0.1500000000	70.0000000000	-0.0203090000	-0.0027930000	-2.1310780000	2.1311765995	5	20032018	80145
1.7500172120	0.0000000000	0.0000000000	0.0049725778	0.0065279625	-2.1301200000	2.1301358068	0	20032018	80147
1.7500172120	0.0300000000	340.0000000000	-0.0080580000	0.0032040000	-2.1288340000	2.1288516615	1	20032018	80147
1.7500172120	0.0600000000	70.0000000000	-0.0055410000	0.0041560000	-2.1372740000	2.1372852234	2	20032018	80147
1.7500172120	0.0900000000	340.0000000000	-0.0018380000	0.0025300000	-2.1288330000	2.1288352968	3	20032018	80147
1.7500172120	0.1200000000	250.0000000000	-0.0188280000	-0.0067420000	-2.1285230000	2.1286169476	4	20032018	80147
1.7500172120	0.1500000000	70.0000000000	-0.0176370000	-0.0025250000	-2.1256590000	2.1257336672	5	20032018	80147
1.8000203860	0.0000000000	0.0000000000	0.0049941942	0.0065318008	-2.1258310000	2.1258469011	0	20032018	80149
1.8000203860	0.0300000000	340.0000000000	-0.0076260000	0.0030900000	-2.1246550000	2.1246709329	1	20032018	80149
1.8000203860	0.0600000000	70.0000000000	-0.0047260000	0.0041090000	-2.1331420000	2.1331511927	2	20032018	80149
1.8000203860	0.0900000000	340.0000000000	-0.0005240000	0.0023520000	-2.1248060000	2.1248073664	3	20032018	80149
1.8000203860	0.1200000000	250.0000000000	-0.0168340000	-0.0065500000	-2.1244760000	2.1245527907	4	20032018	80149
1.8000203860	0.1500000000	70.0000000000	-0.0152930000	-0.0023190000	-2.1222800000	2.1223363664	5	20032018	80149
