#z (m)	r (m)	phi (deg) 	Br (T)	Bphi (T)	Bz (T)	B (T)	probeID	Date (DDMMYYY)	Time (24-HH:MM:SS)
1.3000196530	0.1500000000	230.0000000000	0.0003231470	-0.0000815230	-0.0003003145	0.0004486187	5	0	120000
1.3000081790	0.1500000000	250.0000000000	0.0002526316	-0.0000564458	-0.0002744279	0.0003772527	5	0	120000
1.3000133060	0.1500000000	270.0000000000	0.0001521752	-0.0000101943	-0.0001545424	0.0002171280	5	0	120000
1.3000097660	0.1500000000	290.0000000000	0.0000028295	-0.0000637986	-0.0000096207	0.0000645819	5	0	120000
1.3000101320	0.1500000000	310.0000000000	0.0003006379	-0.0000293065	-0.0003146648	0.0004361834	5	0	120000
1.3000050050	0.1500000000	330.0000000000	-0.0000633777	0.0000702225	-0.0000796606	0.0001236679	5	0	120000
1.3000212400	0.1500000000	350.0000000000	0.0000787880	0.0000197247	-0.0002406335	0.0002539706	5	0	120000
1.3999862060	0.0000000000	0.0000000000	0.0003591362	-0.0003408477	-0.0003920951	0.0006315810	0	0	120000
1.3999909670	0.0000000000	0.0000000000	-0.0002778132	-0.0003995660	-0.0003331007	0.0005897366	0	0	120000
1.3999925540	0.0000000000	0.0000000000	0.0005254618	-0.0000970437	-0.0003911025	0.0006621849	0	0	120000
1.3999941410	0.0000000000	0.0000000000	0.0001177203	0.0005333353	-0.0003121044	0.0006290578	0	0	120000
1.3999941410	0.0000000000	0.0000000000	-0.0005073416	0.0002105939	-0.0002651044	0.0006099390	0	0	120000
1.3999973140	0.0000000000	0.0000000000	0.0004780679	0.0003472611	-0.0003961081	0.0007113655	0	0	120000
1.4000004880	0.0000000000	0.0000000000	-0.0002930908	0.0004619401	-0.0003001118	0.0006239856	0	0	120000
1.4000004880	0.0000000000	0.0000000000	-0.0005267607	-0.0001231659	-0.0003201118	0.0006285843	0	0	120000
1.4000036620	0.0000000000	0.0000000000	0.0000201672	-0.0005425314	-0.0003341156	0.0006374796	0	0	120000
1.4000070800	0.0000000000	0.0000000000	-0.0004680950	-0.0003422313	-0.0003111196	0.0006580506	0	0	120000
1.4000070800	0.0000000000	0.0000000000	0.0002561868	-0.0005234365	-0.0003521196	0.0006808859	0	0	120000
1.4000070800	0.0000000000	0.0000000000	-0.0000262623	0.0004982175	-0.0003801196	0.0006272171	0	0	120000
1.4000086670	0.0000000000	0.0000000000	-0.0005065382	0.0000429563	-0.0003461214	0.0006150010	0	0	120000
1.4000086670	0.0000000000	0.0000000000	0.0002634067	0.0003918543	-0.0003731214	0.0006017911	0	0	120000
1.4000102540	0.0000000000	0.0000000000	-0.0003570703	0.0003488886	-0.0003871233	0.0006317333	0	0	120000
1.4000102540	0.0000000000	0.0000000000	0.0005357932	0.0002029140	-0.0003881233	0.0006920174	0	0	120000
1.4000118410	0.0000000000	0.0000000000	0.0005423814	-0.0001682815	-0.0002921252	0.0006386183	0	0	120000
1.4000118410	0.0000000000	0.0000000000	0.0004829908	-0.0002115799	-0.0003341252	0.0006242482	0	0	120000
1.4000229490	0.0000000000	0.0000000000	-0.0001751444	-0.0004538062	-0.0003841382	0.0006198207	0	0	120000
1.4000102540	0.0300000000	20.0000000000	-0.0002043569	-0.0001434541	-0.0002566636	0.0003580740	1	0	120000
1.3999973140	0.0300000000	40.0000000000	-0.0001847722	-0.0001022250	-0.0002196187	0.0003046688	1	0	120000
1.4000086670	0.0300000000	60.0000000000	-0.0001671438	-0.0001772100	-0.0002386004	0.0003409847	1	0	120000
1.3999941410	0.0300000000	80.0000000000	-0.0002515489	-0.0001574109	-0.0002145536	0.0003661807	1	0	120000
1.4000070800	0.0300000000	100.0000000000	-0.0002100577	-0.0001118034	-0.0002445445	0.0003412129	1	0	120000
1.4000004880	0.0300000000	120.0000000000	-0.0001857309	-0.0001623403	-0.0002285209	0.0003362620	1	0	120000
1.4000102540	0.0300000000	140.0000000000	-0.0001416067	-0.0001379567	-0.0002335268	0.0003059727	1	0	120000
1.3999941410	0.0300000000	160.0000000000	-0.0001737015	-0.0001535783	-0.0002355134	0.0003304922	1	0	120000
1.4000086670	0.0300000000	180.0000000000	-0.0001580020	-0.0001461302	-0.0002525462	0.0003318106	1	0	120000
1.4000004880	0.0300000000	200.0000000000	-0.0001814737	-0.0001755458	-0.0002055609	0.0003255830	1	0	120000
1.4000070800	0.0300000000	220.0000000000	-0.0001670585	-0.0001297750	-0.0002825983	0.0003530041	1	0	120000
1.3999909670	0.0300000000	240.0000000000	-0.0001556871	-0.0002027900	-0.0002436111	0.0003531411	1	0	120000
1.4000229490	0.0300000000	260.0000000000	-0.0002282814	-0.0001355892	-0.0002596783	0.0003713888	1	0	120000
1.4000036620	0.0300000000	280.0000000000	-0.0001897729	-0.0001711967	-0.0002306800	0.0003442895	1	0	120000
1.4000070800	0.0300000000	300.0000000000	-0.0002150999	-0.0001616598	-0.0002396998	0.0003603579	1	0	120000
1.3999862060	0.0300000000	320.0000000000	-0.0001972244	-0.0001850433	-0.0002386809	0.0003607036	1	0	120000
1.4000118410	0.0300000000	340.0000000000	-0.0002191294	-0.0001404216	-0.0002077055	0.0003329827	1	0	120000
1.4000118410	0.0300000000	340.0000000000	-0.0002541294	-0.0002034216	-0.0002167055	0.0003910541	1	0	120000
1.3999925540	0.0300000000	360.0000000000	-0.0002248289	-0.0001828697	-0.0002446671	0.0003792774	1	0	120000
1.4000036620	0.0600000000	10.0000000000	0.0000239237	-0.0002446429	-0.0001692136	0.0002984221	2	0	120000
1.4000070800	0.0600000000	30.0000000000	0.0000314584	-0.0002243160	-0.0002351629	0.0003265102	2	0	120000
1.3999862060	0.0600000000	50.0000000000	0.0000370706	-0.0001961923	-0.0002020763	0.0002840783	2	0	120000
1.4000118410	0.0600000000	70.0000000000	0.0000406912	-0.0001962865	-0.0002250440	0.0003013785	2	0	120000
1.4000118410	0.0600000000	70.0000000000	0.0000726912	-0.0001842865	-0.0002230440	0.0002983189	2	0	120000
1.3999925540	0.0600000000	90.0000000000	0.0000842393	-0.0002065875	-0.0001789668	0.0002860135	2	0	120000
1.4000102540	0.0600000000	110.0000000000	0.0000246542	-0.0002260587	-0.0002189468	0.0003156708	2	0	120000
1.3999973140	0.0600000000	130.0000000000	0.0000338815	-0.0002056434	-0.0002099100	0.0002958030	2	0	120000
1.4000086670	0.0600000000	150.0000000000	0.0000158973	-0.0002152712	-0.0002379232	0.0003212505	2	0	120000
1.3999941410	0.0600000000	170.0000000000	0.0000316965	-0.0002208662	-0.0001849278	0.0002898014	2	0	120000
1.4000070800	0.0600000000	190.0000000000	0.0000093068	-0.0002473569	-0.0001609834	0.0002952756	2	0	120000
1.4000004880	0.0600000000	210.0000000000	0.0000247721	-0.0002386838	-0.0001880304	0.0003048591	2	0	120000
1.4000102540	0.0600000000	230.0000000000	0.0000061591	-0.0002078078	-0.0002191040	0.0003020407	2	0	120000
1.3999941410	0.0600000000	250.0000000000	0.0000555391	-0.0001977136	-0.0002011474	0.0002874640	2	0	120000
1.4000086670	0.0600000000	270.0000000000	-0.0000720095	-0.0002094128	-0.0002212191	0.0003130127	2	0	120000
1.4000004880	0.0600000000	290.0000000000	0.0001015762	-0.0002459415	-0.0002092502	0.0003385123	2	0	120000
1.4000070800	0.0600000000	310.0000000000	0.0000183484	-0.0002853566	-0.0002052796	0.0003520011	2	0	120000
1.3999909670	0.0600000000	330.0000000000	0.0001073322	-0.0002537287	-0.0002232608	0.0003546038	2	0	120000
1.4000229490	0.0600000000	350.0000000000	0.0000405342	-0.0002541335	-0.0002012767	0.0003267096	2	0	120000
1.4000102540	0.0900000000	20.0000000000	0.0000926053	0.0000595408	-0.0006927252	0.0007014193	3	0	120000
1.3999973140	0.0900000000	40.0000000000	0.0000531833	0.0000737691	-0.0007116215	0.0007174089	3	0	120000
1.4000086670	0.0900000000	60.0000000000	0.0001038063	0.0000437841	-0.0006465402	0.0006562828	3	0	120000
1.3999941410	0.0900000000	80.0000000000	0.0001093944	0.0000525839	-0.0006744346	0.0006852694	3	0	120000
1.4000070800	0.0900000000	100.0000000000	0.0000968817	0.0000581927	-0.0006853772	0.0006946326	3	0	120000
1.4000004880	0.0900000000	120.0000000000	0.0000912050	0.0000846577	-0.0007143222	0.0007250804	3	0	120000
1.4000102540	0.0900000000	140.0000000000	0.0000763289	0.0000960434	-0.0006873171	0.0006981799	3	0	120000
1.3999941410	0.0900000000	160.0000000000	0.0001172342	0.0000364239	-0.0007273146	0.0007376023	3	0	120000
1.4000086670	0.0900000000	180.0000000000	0.0001169380	0.0000428738	-0.0006653786	0.0006769353	3	0	120000
1.4000004880	0.0900000000	200.0000000000	0.0001114706	0.0000314595	-0.0007454414	0.0007543860	3	0	120000
1.4000070800	0.0900000000	220.0000000000	-0.0000071079	0.0000642309	-0.0006775377	0.0006806126	3	0	120000
1.3999909670	0.0900000000	240.0000000000	0.0000552685	0.0000242158	-0.0006916135	0.0006942407	3	0	120000
1.4000229490	0.0900000000	260.0000000000	0.0001286821	0.0000504158	-0.0006367394	0.0006515657	3	0	120000
1.4000036620	0.0900000000	280.0000000000	0.0000521939	0.0000188070	-0.0007257894	0.0007279067	3	0	120000
1.4000070800	0.0900000000	300.0000000000	0.0000998701	-0.0000226579	-0.0006238407	0.0006321904	3	0	120000
1.3999862060	0.0900000000	320.0000000000	0.0000927451	0.0000599566	-0.0006608330	0.0006699975	3	0	120000
1.4000118410	0.0900000000	340.0000000000	0.0001118407	0.0001175764	-0.0006878465	0.0007067286	3	0	120000
1.4000118410	0.0900000000	340.0000000000	0.0001178407	0.0000835764	-0.0006708465	0.0006862263	3	0	120000
1.3999925540	0.0900000000	360.0000000000	0.0000941368	0.0000721265	-0.0006697769	0.0006801949	3	0	120000
1.4000070800	0.1200000000	10.0000000000	-0.0001023749	0.0001813503	-0.0003503125	0.0004075382	4	0	120000
1.4000004880	0.1200000000	30.0000000000	-0.0000888493	0.0001156756	-0.0003141964	0.0003464021	4	0	120000
1.4000102540	0.1200000000	50.0000000000	-0.0000602435	0.0001447989	-0.0003440843	0.0003781401	4	0	120000
1.3999941410	0.1200000000	70.0000000000	-0.0000876359	0.0001617051	-0.0003079422	0.0003586879	4	0	120000
1.4000086670	0.1200000000	90.0000000000	-0.0001160925	0.0001064058	-0.0003788503	0.0004102770	4	0	120000
1.4000004880	0.1200000000	110.0000000000	-0.0000376857	0.0000769369	-0.0003937602	0.0004029722	4	0	120000
1.4000070800	0.1200000000	130.0000000000	-0.0001354597	0.0000773551	-0.0003717248	0.0004031284	4	0	120000
1.3999909670	0.1200000000	150.0000000000	-0.0000354467	0.0001407305	-0.0003487060	0.0003777002	4	0	120000
1.4000229490	0.1200000000	170.0000000000	-0.0000896388	0.0001851384	-0.0003337856	0.0003920767	4	0	120000
1.4000036620	0.1200000000	190.0000000000	-0.0001390259	0.0001356501	-0.0003328438	0.0003853753	4	0	120000
1.4000070800	0.1200000000	210.0000000000	-0.0001105517	0.0001823246	-0.0003239562	0.0003878293	4	0	120000
1.3999862060	0.1200000000	230.0000000000	-0.0000451590	0.0001312012	-0.0003550555	0.0003812053	4	0	120000
1.4000118410	0.1200000000	250.0000000000	-0.0001267654	0.0001142946	-0.0003552086	0.0003940886	4	0	120000
1.4000118410	0.1200000000	250.0000000000	-0.0000127654	0.0001042946	-0.0003572086	0.0003723416	4	0	120000
1.3999925540	0.1200000000	270.0000000000	-0.0001123097	0.0001115938	-0.0003172950	0.0003546022	4	0	120000
1.4000102540	0.1200000000	290.0000000000	-0.0000987155	0.0000980627	-0.0003253961	0.0003538978	4	0	120000
1.3999973140	0.1200000000	310.0000000000	-0.0000349424	0.0001006448	-0.0003484242	0.0003643484	4	0	120000
1.4000086670	0.1200000000	330.0000000000	-0.0001239562	0.0001652696	-0.0003614375	0.0004163127	4	0	120000
1.3999941410	0.1200000000	350.0000000000	-0.0000717614	0.0001278620	-0.0003543780	0.0003835129	4	0	120000
1.4000036620	0.1500000000	10.0000000000	-0.0001203142	-0.0000316548	-0.0003358858	0.0003581854	5	0	120000
1.4000070800	0.1500000000	30.0000000000	-0.0001027931	0.0000336694	-0.0003457549	0.0003622796	5	0	120000
1.3999862060	0.1500000000	50.0000000000	0.0000958013	-0.0001452078	-0.0005125777	0.0005412939	5	0	120000
1.4000118410	0.1500000000	70.0000000000	0.0000674086	-0.0000443011	-0.0004634535	0.0004704207	5	0	120000
1.4000118410	0.1500000000	70.0000000000	-0.0000735914	-0.0000223011	-0.0002724535	0.0002830971	5	0	120000
1.3999925540	0.1500000000	90.0000000000	-0.0000540591	0.0000264007	-0.0003342965	0.0003396668	5	0	120000
1.4000102540	0.1500000000	110.0000000000	-0.0001016526	0.0000459337	-0.0002482164	0.0002721297	5	0	120000
1.3999973140	0.1500000000	130.0000000000	-0.0000024319	0.0000763541	-0.0003501482	0.0003583847	5	0	120000
1.4000086670	0.1500000000	150.0000000000	-0.0000554147	0.0000047318	-0.0003121609	0.0003170766	5	0	120000
1.3999941410	0.1500000000	170.0000000000	-0.0001136111	-0.0000118581	-0.0002881973	0.0003100093	5	0	120000
1.4000070800	0.1500000000	190.0000000000	-0.0000599889	0.0000246553	-0.0003793120	0.0003848170	5	0	120000
