#z (m)	r (m)	phi (deg) 	Br (T)	Bphi (T)	Bz (T)	B (T)	probeID	Date (DDMMYYY)	Time (24-HH:MM:SS)
1.6000054930	0.0900000000	200.0000000000	0.0001428277	-0.0007928961	0.0061035367	0.0061564798	3	0	120000
1.6000153810	0.0900000000	220.0000000000	0.0001564631	-0.0006465094	0.0060415128	0.0060780204	3	0	120000
1.6000054930	0.0900000000	240.0000000000	0.0001400444	-0.0006147575	0.0060820767	0.0061146706	3	0	120000
1.6000358890	0.0900000000	260.0000000000	-0.0000515932	-0.0004855147	0.0061487494	0.0061681038	3	0	120000
1.6000086670	0.0900000000	280.0000000000	-0.0002998867	-0.0007917911	0.0060182051	0.0060774713	3	0	120000
1.6000249020	0.0900000000	300.0000000000	-0.0002772061	-0.0007128571	0.0060715372	0.0061195238	3	0	120000
1.6000102540	0.0900000000	320.0000000000	-0.0001930379	-0.0004557968	0.0060893659	0.0061094510	3	0	120000
1.6000249020	0.0900000000	340.0000000000	-0.0002217586	-0.0004304372	0.0059920873	0.0060116190	3	0	120000
1.6000374760	0.0900000000	340.0000000000	-0.0002496785	-0.0005314353	0.0060203832	0.0060489484	3	0	120000
1.6000086670	0.0900000000	360.0000000000	-0.0001410083	-0.0001691517	0.0060938737	0.0060978514	3	0	120000
1.6000312500	0.1200000000	10.0000000000	0.0025877728	0.0018832580	0.0064899384	0.0072361957	4	0	120000
1.6000070800	0.1200000000	30.0000000000	0.0027863697	0.0020645189	0.0065669720	0.0074263865	4	0	120000
1.6000390630	0.1200000000	50.0000000000	0.0028077984	0.0018593751	0.0065618846	0.0073755906	4	0	120000
1.6000086670	0.1200000000	70.0000000000	0.0031308068	0.0019425100	0.0065646099	0.0075279080	4	0	120000
1.6000358890	0.1200000000	90.0000000000	0.0031946899	0.0017821660	0.0066133992	0.0075577250	4	0	120000
1.6000054930	0.1200000000	110.0000000000	0.0031768317	0.0017476975	0.0065446465	0.0074819185	4	0	120000
1.6000153810	0.1200000000	130.0000000000	0.0031510571	0.0017010344	0.0064937716	0.0074156422	4	0	120000
1.6000054930	0.1200000000	150.0000000000	0.0031266350	0.0013783978	0.0065022438	0.0073454068	4	0	120000
1.6000358890	0.1200000000	170.0000000000	0.0026320201	0.0014001755	0.0065466404	0.0071935055	4	0	120000
1.6000086670	0.1200000000	190.0000000000	0.0026405907	0.0016095377	0.0065655829	0.0072574245	4	0	120000
1.6000249020	0.1200000000	210.0000000000	0.0026088234	0.0018114028	0.0065384015	0.0072689637	4	0	120000
1.6000102540	0.1200000000	230.0000000000	0.0026145535	0.0017867313	0.0065198613	0.0072482336	4	0	120000
1.6000249020	0.1200000000	250.0000000000	0.0026255227	0.0016877094	0.0065017554	0.0072121118	4	0	120000
1.6000374760	0.1200000000	250.0000000000	0.0026226300	0.0017137062	0.0064990324	0.0072147348	4	0	120000
1.6000086670	0.1200000000	270.0000000000	0.0024569146	0.0016200832	0.0065331460	0.0071654096	4	0	120000
1.6000280760	0.1200000000	290.0000000000	0.0025588127	0.0017964510	0.0065026255	0.0072151851	4	0	120000
1.6000086670	0.1200000000	310.0000000000	0.0027095638	0.0018409523	0.0065332730	0.0073085222	4	0	120000
1.6000233150	0.1200000000	330.0000000000	0.0028249543	0.0017714329	0.0064819350	0.0072892950	4	0	120000
1.6000118410	0.1200000000	350.0000000000	0.0026455882	0.0017495711	0.0065519937	0.0072793377	4	0	120000
1.6000086670	0.1500000000	10.0000000000	0.0023597679	0.0007450051	0.0063715950	0.0068352586	5	0	120000
1.6000249020	0.1500000000	30.0000000000	0.0026487599	0.0007545162	0.0065188959	0.0070768091	5	0	120000
1.6000102540	0.1500000000	50.0000000000	0.0028108991	0.0006453616	0.0064093623	0.0070283406	5	0	120000
1.6000249020	0.1500000000	70.0000000000	0.0027143379	0.0004332665	0.0064084156	0.0069730295	5	0	120000
1.6000374760	0.1500000000	70.0000000000	0.0026814719	0.0004922696	0.0064256643	0.0069800990	5	0	120000
1.6000086670	0.1500000000	90.0000000000	0.0029764350	0.0002664502	0.0066532138	0.0072935187	5	0	120000
1.6000280760	0.1500000000	110.0000000000	0.0029780994	-0.0002156409	0.0064317451	0.0070910452	5	0	120000
1.6000086670	0.1500000000	130.0000000000	0.0026343555	-0.0003510222	0.0064196949	0.0069480593	5	0	120000
1.6000233150	0.1500000000	150.0000000000	0.0023347485	-0.0004223694	0.0063822178	0.0068089757	5	0	120000
1.6000118410	0.1500000000	170.0000000000	0.0024406057	-0.0001131945	0.0064654578	0.0069116940	5	0	120000
1.6000312500	0.1500000000	190.0000000000	0.0023959288	0.0002017251	0.0064524319	0.0068858584	5	0	120000
1.6000070800	0.1500000000	210.0000000000	0.0023437179	-0.0002516041	0.0064960283	0.0069104777	5	0	120000
1.6000390630	0.1500000000	230.0000000000	0.0022357694	-0.0002432477	0.0064598985	0.0068401845	5	0	120000
1.6000086670	0.1500000000	250.0000000000	0.0021023124	-0.0001899828	0.0064064606	0.0067452612	5	0	120000
1.6000358890	0.1500000000	270.0000000000	0.0021435380	0.0000208515	0.0063817985	0.0067322019	5	0	120000
1.6000054930	0.1500000000	290.0000000000	0.0021099496	-0.0002061670	0.0064209607	0.0067618879	5	0	120000
