#z (m)	r (m)	phi (deg) 	Br (T)	Bphi (T)	Bz (T)	B (T)	probeID	Date (DDMMYYY)	Time (24-HH:MM:SS)
0.6000216060	0.1200000000	90.0000000000	-0.0115751563	-0.0005060000	-0.0150045318	0.0189572217	4	22052013	120000
0.5999990840	0.1200000000	110.0000000000	-0.0117093645	-0.0003430000	-0.0150717362	0.0190888475	4	22052013	120000
0.6000216060	0.1200000000	130.0000000000	-0.0117151563	-0.0002480000	-0.0151515318	0.0191539893	4	22052013	120000
0.6000006710	0.1200000000	150.0000000000	-0.0117562819	-0.0002130000	-0.0151729968	0.0191957121	4	22052013	120000
0.6000152590	0.1200000000	170.0000000000	-0.0118914976	-0.0003220000	-0.0154634600	0.0195097410	4	22052013	120000
0.5999959110	0.1200000000	190.0000000000	-0.0123635253	0.0001070000	-0.0155942261	0.0199009572	4	22052013	120000
0.6000216060	0.1200000000	210.0000000000	-0.0121081563	0.0007650000	-0.0155115318	0.0196926456	4	22052013	120000
0.5999990840	0.1200000000	230.0000000000	-0.0116073645	0.0012850000	-0.0151517362	0.0191300090	4	22052013	120000
0.6000136720	0.1200000000	250.0000000000	-0.0108505829	0.0012650000	-0.0147211921	0.0183316358	4	22052013	120000
0.6000247800	0.1200000000	250.0000000000	-0.0108749857	0.0012620000	-0.0147490677	0.0183682595	4	22052013	120000
0.6000038450	0.1200000000	270.0000000000	-0.0103841113	0.0011400000	-0.0143045327	0.0177129620	4	22052013	120000
0.6000168460	0.1200000000	290.0000000000	-0.0098414122	0.0007790000	-0.0140207280	0.0171476252	4	22052013	120000
0.5999974980	0.1200000000	310.0000000000	-0.0096154449	0.0002480000	-0.0138674812	0.0168767686	4	22052013	120000
0.6000263670	0.1200000000	330.0000000000	-0.0094999003	-0.0003250000	-0.0138733357	0.0168173474	4	22052013	120000
0.5999895630	0.1200000000	350.0000000000	-0.0099498471	-0.0009000000	-0.0139742057	0.0171781222	4	22052013	120000
0.5999959110	0.1500000000	10.0000000000	-0.0145980765	-0.0014270000	-0.0187855351	0.0238335163	5	22052013	120000
0.6000216060	0.1500000000	30.0000000000	-0.0148424311	-0.0010920000	-0.0191645737	0.0242646061	5	22052013	120000
0.5999990840	0.1500000000	50.0000000000	-0.0149098832	-0.0008910000	-0.0192780140	0.0243872983	5	22052013	120000
